0	0.0337488416376
1	0.015387800179
2	0.00370671594275
3	0.000311361078967
4	0.0203565049949
5	0.0057483395343
6	0.00215983917831
7	0.000253431765709
8	0.0343597415738
9	0.0111146603936
10	0.00329151637817
11	0.000264478116264
12	0.0380544695642
13	0.017818300286
14	0.00531597441069
15	0.000147326000372
16	0.0553986964416
17	0.0362394278692
18	0.00579928668876
19	0.000324570187596
20	0.045578938467
21	0.0358555659459
22	0.00760859192609
23	0.000686286790514
24	0.0491991777302
25	0.0240093496291
26	0.00703071834364
27	0.000684378097345
28	0.0179968902569
29	0.00707093138804
30	0.00121679828667
31	0.000244995738449
32	0.0149005490668
33	0.000795166471092
34	0.000165034539523
35	3.77521845562e-06
36	0.0120816186307
37	9.99318141145e-05
38	7.05649661376e-05
39	6.24802059738e-09
40	0.0123255993501
41	0.00097028362798
42	0.000133820850204
43	3.74276151517e-06
44	0.0195172544991
45	0.00303802267545
46	0.000395674085922
47	4.31701405635e-10
48	0.0260260376229
49	0.00818669018596
50	0.000782809269531
51	1.24803571941e-05
52	0.0181675241707
53	0.0139260480668
54	0.000779943571779
55	1.60673885546e-05
56	0.0143239689534
57	0.00554575818355
58	0.000823672218577
59	1.0968992224e-06
60	0.00673068211006
61	0.000808772274775
62	0.000157894736456
63	1.88803888354e-07
64	0.00379426501279
65	4.66580481924e-05
66	7.20664126015e-06
67	2.26546568834e-07
68	0.00405029674234
69	7.79932168266e-05
70	3.2606946549e-05
71	3.85724362304e-08
72	0.00522710710406
73	0.000104710424398
74	2.3522638693e-05
75	5.93795844923e-09
76	0.0107987315343
77	0.00207299723572
78	7.59832768528e-10
79	2.80970683085e-10
80	0.0107373173628
81	0.00111933716111
82	2.30781863735e-05
83	4.11245082715e-10
84	0.0145079117107
85	0.00367059582471
86	4.01171565404e-05
87	1.09692126978e-06
88	0.00615897391921
89	0.00411501069438
90	3.20480276868e-05
91	8.76963702079e-06
92	0.00260536868449
93	0.000477795064203
94	1.88803929109e-07
95	1.12906742868e-06
96	3.49746275464e-05
97	4.51269544281e-05
98	6.1444419107e-05
99	7.61916566038e-06
100	1.31386951993e-05
101	3.9425931416e-05
102	7.81593592124e-07
103	1.26020078465e-05
104	5.98844441608e-11
105	2.73550536826e-06
106	2.51240773804e-06
107	7.1992855347e-11
108	7.85896914516e-06
109	2.10567589548e-05
110	1.07184529656e-05
111	2.30050442746e-05
112	1.68381510876e-06
113	1.91675686549e-06
114	3.32441556895e-06
115	1.68223651524e-06
116	4.74042522417e-06
117	3.71710261349e-06
118	3.45034134026e-06
119	2.81702603075e-06
120	4.40703576401e-06
121	6.55465225964e-06
122	1.21198180757e-05
123	7.99111134883e-06
124	1.07739388217e-05
125	3.15590150696e-06
126	4.67965602107e-06
127	2.12773581512e-06
128	2.49878728899e-06
129	8.26310605543e-06
130	9.99513457011e-06
131	8.69749379387e-06
132	5.12458031695e-06
133	6.0765320207e-10
134	1.1447217566e-05
135	2.51189332295e-05
136	5.24117461871e-10
137	1.52526174508e-05
138	1.47527058043e-06
139	1.24444433317e-06
140	2.39408025585e-05
141	2.60761256697e-05
142	5.26302082175e-05
143	0.000111002397609
144	1.08373894978e-06
145	4.82633582034e-10
146	4.79566763939e-10
147	9.40678997232e-07
148	4.79564355312e-10
149	4.83522556162e-10
150	3.15140572478e-06
151	4.79400112462e-10
152	6.48289237265e-06
153	1.59726104689e-05
154	5.18667238018e-10
155	4.58036771524e-07
156	0.00029381573065
157	0.000149770893296
158	0.000332049567742
159	9.44738334968e-05
160	0.000149390219796
161	0.00517247247787
162	0.00644963725964
163	5.87335007906e-07
164	7.46624506589e-05
165	0.00120839696267
166	4.45018473862e-05
167	0.00303652012074
168	0.000402755494037
169	3.05252526847e-05
170	0.000912012974056
171	0.000817804085795
172	3.65746880432e-07
173	0.00415219346848
174	0.000126463888572
175	0.000189927030965
176	0.000365890574194
177	0.000205908968627
178	5.74401622917e-06
179	4.15133152011e-05
180	0.000268878590676
181	0.000498760101108
182	0.00104802340858
183	0.00121889356714
184	2.25316672846e-05
185	0.000178079152009
186	7.5882806287e-06
187	0.000718606012134
188	0.000549857986534
189	0.000122590585642
190	8.3705097897e-05
191	1.9163685019e-05
192	6.64662923036e-05
193	1.35859409573e-05
194	0.000987079569272
195	5.53356921316e-06
196	0.000115133821612
197	1.07807284901e-05
198	2.96323531845e-05
199	5.77997573875e-06
200	0.00977005149322
201	0.00461188410892
202	0.000272376986402
203	0.00138639099329
204	0.00106679684333
205	0.000233747819575
206	0.000185946859572
207	0.00338327171799
208	0.000350789371753
209	0.00311860620777
210	0.00070568843047
211	0.000848857141749
212	0.00318176561631
213	0.00834423652859
214	0.00561009585985
215	0.00226291723431
216	0.00102844495372
217	0.00131688563283
218	0.00256210727194
219	0.00263099092304
220	0.00261339886555
221	3.25677680965e-05
222	0.000439257473283
223	0.000101133165562
224	0.000810947317226
225	0.00209037335564
226	3.39844041754e-05
227	0.00296502648835
228	0.000241933426108
229	0.000191869391783
230	0.000212859087147
231	0.00293983653356
232	0.00213074939656
233	0.000522777882419
234	0.000350383640097
235	0.00103194582776
236	0.000577675177105
